id,smiles
cpd00138,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
cpd00485,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
cpd00235,O=P([O-])([O-])OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
cpd00116,CO
cpd00116,CO
cpd00706,O=C([O-])C(=O)CS
cpd00637,CSCC[C@@H]([NH3+])C(=O)[O-]
cpd00637,CSCC[C@@H]([NH3+])C(=O)[O-]
cpd00060,CSCC[C@H]([NH3+])C(=O)[O-]
cpd00060,CSCC[C@H]([NH3+])C(=O)[O-]
cpd00347,Nc1nc2c(c(=O)[nH]1)[N+]1=CN(c3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)C[C@H]1CN2
cpd11576,
cpd11576,
cpd01914,CS(=O)CC[C@H]([NH3+])C(=O)[O-]
cpd01914,CS(=O)CC[C@H]([NH3+])C(=O)[O-]
cpd00254,[Mg+2]
cpd00254,[Mg+2]
cpd00125,Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)C[C@H]1CN2
cpd00030,[Mn+2]
cpd00030,[Mn+2]
cpd00314,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
cpd03200,OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O
cpd11574,O=[Mo](=O)([O-])[O-]
cpd11574,O=[Mo](=O)([O-])[O-]
cpd15499,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1c(C)c(O)c2ccccc2c1O
cpd15500,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O
cpd00428,CC(=O)C=O
cpd15505,*OC1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O*)[C@H](O)[C@H]4NC(C)=O)[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@H]3NC(C)=O)[C@H](O)[C@H]2NC(C)=O)[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@H]1NC(C)=O
cpd15506,
cpd15507,CC(=O)NC1=COC(CO)C2OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7NC(C)=O)C(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC([NH3+])C(=O)[O-])C(=O)NC(C)C(=O)[O-])C6NC(C)=O)C(O)C5NC(C)=O)C(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC([NH3+])C(=O)[O-])C(=O)NC(C)C(=O)NC(C(=O)[O-])CCCC(C(=O)NC(C)C(=O)[O-])NC(=O)C(CCC(=O)[O-])NC(=O)C(C)NC(=O)C(C)OC12)C4NC(C)=O)C(O)C3NC(C)=O
cpd15508,
cpd15510,*O[C@@H]1[C@@H](CO)O[C@@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O[C@@H]4[C@@H](CO)O[C@H](O*)[C@H](NC(C)=O)[C@H]4O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@H](NC(C)=O)[C@H]3O)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@H](NC(C)=O)[C@H]1O
cpd15514,CC(=O)NC1=COC(CO)C2OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5NC(C)=O)C(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC([NH3+])C(=O)[O-])C(=O)NC(C)C(=O)NC(C(=O)[O-])CCCC(C(=O)NC(C)C(=O)NC(C)C(=O)[O-])NC(=O)C(CCC(=O)[O-])NC(=O)C(C)NC(=O)C(C)OC12)C4NC(C)=O)C(O)C3NC(C)=O
cpd11466,*SC(=O)CCCCCCCCCCCCC
cpd00528,N#N
cpd02685,CC(=O)N[C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
cpd00971,[Na+]
cpd00971,[Na+]
cpd00218,O=C([O-])c1cccnc1
cpd00218,O=C([O-])c1cccnc1
cpd00003,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
cpd00004,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
cpd00006,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
cpd00005,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
cpd00133,NC(=O)c1cccnc1
cpd03471,O=C([O-])c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1
cpd00873,O=C([O-])c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1
cpd00355,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1
cpd00075,O=NO
cpd15516,CC(=O)N[C@H]1[C@@H](O[C@@H]2[C@@H](O)[C@H]([C@H](O)CO)O[C@H]2OC[C@H]2O[C@H](O[C@@H]3[C@@H](O)[C@H](C)O[C@@H](O[C@H]4[C@H](O)[C@@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(\C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]4NC(C)=O)[C@@H]3OC(C)=O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O[C@H]2O[C@H](CO[C@@H]3O[C@@H]([C@H](O)CO)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1OC(C)=O
cpd15517,CC(=O)N[C@H]1[C@@H](O[C@@H]2[C@@H](O)[C@H]([C@H](O)CO)O[C@H]2OC[C@H]2O[C@H](O[C@@H]3[C@@H](O)[C@H](C)O[C@@H](O[C@H]4[C@H](O)[C@@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(\C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]4NC(C)=O)[C@@H]3OC(C)=O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O[C@H]2O[C@H](CO[C@@H]3O[C@@H]([C@H](O)CO)[C@H](O)[C@H]3O[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O[C@H]5O[C@H](CO[C@@H]6O[C@@H]([C@H](O)CO)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4OC(C)=O)[C@H]3NC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1OC(C)=O
cpd15520,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(\C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O[C@H]2O[C@H](CO[C@@H]3O[C@@H]([C@H](O)CO)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1OC(C)=O
cpd00007,O=O
cpd00007,O=O
cpd00532,[O][O-]
cpd00032,O=C([O-])CC(=O)C(=O)[O-]
cpd03130,CCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd11470,
cpd01335,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd03846,CCCCCCCC(=O)[O-]
cpd11825,*SC(=O)CCCCCCC/C=C\CCCCCCCC
cpd03606,O=C([O-])C(=O)[C@H](O)COP(=O)([O-])[O-]
cpd00247,O=C([O-])c1cc(=O)[nH]c(=O)[nH]1
cpd00810,O=C([O-])c1cc(=O)[nH]c(=O)n1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd00180,O=C([O-])C(=O)[O-]
cpd01507,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC(=O)[O-]
cpd15521,
cpd15522,
cpd15523,
cpd15524,
cpd15525,
cpd15526,
cpd15527,
cpd15277,*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCC)C(*)=O
cpd11476,*SC(=O)CCCCCCCCCCCCCCC
cpd00834,CC(C)(COP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
cpd00408,CC(C)(CO)[C@@H](O)C(=O)[O-]
cpd00045,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
cpd00044,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
cpd00478,Cc1ncc(COP(=O)([O-])[O-])c(CO)c1O
cpd15533,
cpd00061,C=C(OP(=O)([O-])[O-])C(=O)[O-]
cpd15540,
cpd15542,
cpd15543,
cpd15544,
cpd15545,
cpd15546,
cpd15547,
cpd15548,
cpd00066,[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]
cpd00066,[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]
cpd00028,C=CC1=C(C)C2=N/C1=C\c1c(C)c(CCC(=O)[O-])c3n1[Fe]n1/c(c(C)c(C=C)/c1=C/2)=C\C1=N/C(=C\3)C(CCC(=O)[O-])=C1C
cpd00028,C=CC1=C(C)C2=N/C1=C\c1c(C)c(CCC(=O)[O-])c3n1[Fe]n1/c(c(C)c(C=C)/c1=C/2)=C\C1=N/C(=C\3)C(CCC(=O)[O-])=C1C
cpd00809,[NH3+][C@@H](CCOP(=O)([O-])[O-])C(=O)[O-]
cpd00143,O=C([O-])C(=O)Cc1ccccc1
cpd03607,[NH3+][C@H](C(=O)[O-])[C@H](O)COP(=O)([O-])[O-]
cpd00009,O=P([O-])([O-])O
cpd00009,O=P([O-])([O-])O
cpd00134,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd00644,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
cpd00644,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
cpd00371,CCC=O
cpd01844,CCC(=O)OP(=O)([O-])[O-]
cpd00689,[NH3+]Cc1[nH]cc(CCC(=O)[O-])c1CC(=O)[O-]
cpd00086,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd00905,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H]2O)c(=O)[nH]1
cpd00219,O=C([O-])C(=O)C[C@]1(C(=O)[O-])C=C[C@@H](O)C=C1
cpd00012,O=P([O-])([O-])OP(=O)([O-])O
cpd00012,O=P([O-])([O-])OP(=O)([O-])O
cpd03559,CCCO
cpd00421,O=P([O-])([O-])OP(=O)([O-])OP(=O)([O-])O
cpd01982,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd02642,O=C([O-])c1ccccc1N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd01777,N=c1c2ncn(C3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2ncn1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd01775,N=c1c2ncn(C3O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]3O)c2ncn1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd15661,
cpd15662,
cpd02979,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1/N=C/N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd02991,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1N/C=N/CC(=O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd00129,O=C([O-])[C@@H]1CCC[NH2+]1
cpd00129,O=C([O-])[C@@H]1CCC[NH2+]1
cpd00103,O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])O)[C@H](O)[C@@H]1O
cpd15557,
cpd00738,[NH3+][C@@H](COP(=O)([O-])[O-])C(=O)[O-]
cpd02524,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)N[C@@H](CS)C(=O)[O-]
cpd00118,[NH3+]CCCC[NH3+]
cpd00118,[NH3+]CCCC[NH3+]
cpd00620,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCS
cpd00493,Cc1ncc(COP(=O)([O-])[O-])c(C[NH3+])c1O
cpd00419,Cc1ncc(CO)c(C[NH3+])c1O
cpd00215,Cc1ncc(CO)c(C=O)c1O
cpd00215,Cc1ncc(CO)c(C=O)c1O
cpd00016,Cc1ncc(COP(=O)([O-])[O-])c(C=O)c1O
cpd00263,Cc1ncc(CO)c(CO)c1O
cpd00020,CC(=O)C(=O)[O-]
cpd02333,O=C([O-])c1cccnc1C(=O)[O-]
cpd00475,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
cpd03593,C[C@H](C(=O)[O-])[C@@H](O)C(=O)[O-]
cpd00101,O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H]1O
cpd00382,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
cpd03423,Cc1cc2ncn([C@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2cc1C
cpd02227,[NH3+][C@@H](CCSC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O)C(=O)[O-]
cpd02227,[NH3+][C@@H](CCSC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O)C(=O)[O-]
cpd00220,Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
cpd00220,Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
cpd02016,NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1
cpd00171,O=C(CO)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd00349,O=C(COP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd00238,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd01030,OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
cpd00588,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
cpd00491,O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
cpd00804,O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
cpd02021,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)c1ccccc1C(=O)[O-]
cpd03426,C[C@@]1(CC(=O)[O-])c2cc3[nH]c(cc4nc(cc5[nH]c(cc(n2)[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]5CCC(=O)[O-])C(CC(=O)[O-])=C4CCC(=O)[O-])c(CCC(=O)[O-])c3CC(=O)[O-]
cpd00054,[NH3+][C@@H](CO)C(=O)[O-]
cpd00054,[NH3+][C@@H](CO)C(=O)[O-]
cpd00557,C[C@@]1(CC(=O)[O-])/C2=C/c3c(CC(=O)[O-])c(CCC(=O)[O-])c4n3[Fe]N3/C(=C\C5=N/C(=C\4)C(CCC(=O)[O-])=C5CC(=O)[O-])[C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])/C3=C/C(=N2)[C@H]1CCC(=O)[O-]
cpd00383,O=C([O-])C1=C[C@@H](O)[C@@H](O)[C@H](O)C1
cpd02030,O=C([O-])C1=C[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)C1
cpd00081,O=S([O-])O
cpd00048,O=S(=O)([O-])[O-]
cpd00048,O=S(=O)([O-])[O-]
cpd00264,[NH3+]CCCC[NH2+]CCC[NH3+]
cpd00264,[NH3+]CCCC[NH2+]CCC[NH3+]
cpd00327,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd01133,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
cpd01693,O=P([O-])([O-])OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
cpd01772,O=C([O-])CCC(=O)c1ccccc1C(=O)[O-]
cpd00036,O=C([O-])CCC(=O)[O-]
cpd00078,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-]
cpd00822,[NH3+][C@@H](CCOC(=O)CCC(=O)[O-])C(=O)[O-]
cpd00076,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
cpd00076,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
cpd15568,
cpd15570,
cpd00805,O=P([O-])([O-])OC[C@H]1OC(O)(CO)[C@@H](O)[C@H]1O
cpd02371,O=P([O-])([O-])OC[C@H]1OC(O)(COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd11459,
cpd03127,CCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd01695,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd11469,
cpd15294,
cpd11475,*SC(=O)/C=C/CCCCCCC
cpd02465,O=C([O-])C1=N[C@H](C(=O)[O-])CCC1
cpd11473,
cpd00087,Nc1nc2c(c(=O)[nH]1)N[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2
cpd06227,
cpd00305,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
cpd00305,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
cpd00793,Cc1nc(N)c(C[n+]2csc(CCOP(=O)([O-])[O-])c2C)c[nH+]1
cpd00056,Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c(N)n1
cpd00161,C[C@@H](O)[C@H]([NH3+])C(=O)[O-]
cpd00161,C[C@@H](O)[C@H]([NH3+])C(=O)[O-]
cpd00184,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
cpd11467,
cpd11471,
cpd15572,
cpd11477,
cpd11420,*[NH2+][C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O
cpd11421,*[NH2+][C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O
cpd00794,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
cpd00523,O=P([O-])([O-])OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
cpd11912,
cpd00065,[NH3+][C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]
cpd00065,[NH3+][C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]
cpd00268,O=S(=O)([O-])S
cpd08211,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\COP(=O)([O-])OP(=O)([O-])O
cpd15298,
cpd00069,[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]
cpd00069,[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]
cpd02886,CCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1NC(C)=O
cpd03487,
cpd03488,
cpd03491,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])O[C@H](CO)[C@@H](O)[C@@H]1O
cpd03492,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(N)=O)O[C@H](CO)[C@@H](O)[C@@H]1O
cpd03495,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])O[C@H](CO)[C@@H](O)[C@@H]1O
cpd03496,
cpd02820,C=C(O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1NC(C)=O)C(=O)[O-]
cpd00037,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
